consumers,consumerName,Consumer.Sp.stage,consumerSP,consumerStage,resources,resourceName,Resource.Sp.stage,resourceSP,resourceStage,Consumer.Interaction.Code,Feeding.Site,confidence,justification,Ref.ID,localities,version
275,Hexagrammos.decagrammus.231.1,231.1,231,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,710,Marine,V2.Dryad
276,Hyperprosopon.argenteum.232.1,232.1,232,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
279,Hypsypops.rubicundus.235.1,235.1,235,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,120; 406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
286,Oxyjulis.californica.241.1,241.1,241,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
287,Oxylebius.pictus.242.1,242.1,242,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,120; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
289,Paralabrax.nebulifer.243.1,243.1,243,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,732; 839,"San Diego, CA, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,120; 204; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA; Mohawk Reef, Santa Barbara, CA",V2.Dryad
291,Paralabrax.clathratus.244.4,244.4,244,4,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,662,"Punta Banda Estuary, Baja California, Mexico",V2.Dryad
293,Phanerodon.furcatus.246.1,246.1,246,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
295,Rhacochilus.vacca.248.1,248.1,248,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
296,Rhacochilus.toxotes.249.1,249.1,249,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
298,Scorpaena.guttata.251.1,251.1,251,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,120; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
300,Scorpaenichthys.marmoratus.252.4,252.4,252,4,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,736,"Central CA, USA",V2.Dryad
304,Sebastes.auriculatus.255.1,255.1,255,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,552; 970,"CA, USA; WA, USA",V2.Dryad
307,Sebastes.caurinus.256.4,256.4,256,4,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,814,"South Humboldt Bay, CA, USA",V2.Dryad
308,Sebastes.carnatus.257.1,257.1,257,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,579,"Central CA, USA",V2.Dryad
310,Sebastes.atrovirens.258.1,258.1,258,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,120; 204; 406; 407; 732,"San Diego, CA, USA; CA, USA; Catalina Island, Channel Islands, CA, USA",V2.Dryad
312,Sebastes.serranoides.259.1,259.1,259,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,120; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
314,Sebastes.serriceps.260.1,260.1,260,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
316,Sebastes.chrysomelas.261.1,261.1,261,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,548,"Santa Barbara Channel, CA, USA",V2.Dryad
318,Sebastes.rastrelliger.262.1,262.1,262,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
320,Semicossyphus.pulcher.263.1,263.1,263,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,120; 406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
324,Syngnathus.californiensis.266.1,266.1,266,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,2,11,732,"San Diego, CA, USA",V2.Dryad
353,Volvarina.taeniolata.295.1,295.1,295,1,1326,Genitocotyle.heterostichi.646.5,646.5,646,5,14,NA,3,11,308,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
17,Melanitta.perspicillata.17.1,17.1,17,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,20,"Puget Sound, WA, USA",V2.Dryad
64,Octopus.rubescens.63.1,63.1,63,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,748,"Admiralty Bay, Island County, WA, USA",V2.Dryad
67,Anthopleura.artemisia.66.1,66.1,66,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,990,Pacific Ocean,V2.Dryad
68,Anthopleura.sola.67.1,67.1,67,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,990,Pacific Ocean,V2.Dryad
69,Anthopleura.xanthogrammica.68.1,68.1,68,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,990,Pacific Ocean,V2.Dryad
74,Phyllactis.sp..73.1,73.1,73,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,990,Pacific Ocean,V2.Dryad
75,Urticina.lofotensis.74.1,74.1,74,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
175,Cancer.antennarius.140.1,140.1,140,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,157,Marine,V2.Dryad
181,Pugettia.producta.143.1,143.1,143,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,4,11,223,"Santa Barbara, CA, USA",V2.Dryad
257,Anisotremus.davidsonii.214.1,214.1,214,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
267,Embiotoca.jacksoni.224.1,224.1,224,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,267,"King Harbor, CA, USA",V2.Dryad
268,Gibbonsia.elegans.225.1,225.1,225,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
272,Halichoeres.semicinctus.229.1,229.1,229,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,406,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
273,Heterostichus.rostratus.230.1,230.1,230,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
278,Hypsurus.caryi.234.1,234.1,234,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,267,"King Harbor, CA, USA",V2.Dryad
286,Oxyjulis.californica.241.1,241.1,241,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,732,"San Diego, CA, USA",V2.Dryad
295,Rhacochilus.vacca.248.1,248.1,248,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,2,11,267,"King Harbor, CA, USA",V2.Dryad
296,Rhacochilus.toxotes.249.1,249.1,249,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
316,Sebastes.chrysomelas.261.1,261.1,261,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,552,"CA, USA",V2.Dryad
320,Semicossyphus.pulcher.263.1,263.1,263,1,1327,Helicometrina.nimia.733.3,733.3,733,3,14,NA,3,11,167,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
10,Ardea.alba.10.1,10.1,10,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,671,Marine,V2.Dryad
11,Egretta.thula.11.1,11.1,11,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,500,"Tampa Bay, FL, USA",V2.Dryad
14,Larus.canus.14.1,14.1,14,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,534,"North Sea, Germany",V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,6,North Pacific,V2.Dryad
17,Melanitta.perspicillata.17.1,17.1,17,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,20,"Puget Sound, WA, USA",V2.Dryad
18,Nycticorax.nycticorax.18.1,18.1,18,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,4,11,671,Marine,V2.Dryad
25,Thalasseus.maximus.25.1,25.1,25,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,998,Marine,V2.Dryad
64,Octopus.rubescens.63.1,63.1,63,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,748,"Admiralty Bay, Island County, WA, USA",V2.Dryad
65,Octopus.bimaculoides.64.1,64.1,64,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,17,"Santa Catalina Island, Channel Islands, CA, USA",V2.Dryad
66,Octopus.bimaculatus.65.1,65.1,65,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,17,"Santa Catalina Island, Channel Islands, CA, USA",V2.Dryad
68,Anthopleura.sola.67.1,67.1,67,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,900,"Tatoosh Island, WA, USA",V2.Dryad
69,Anthopleura.xanthogrammica.68.1,68.1,68,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,219; 900,"Tatoosh Island, WA, USA; Olympic Peninsula, WA, USA",V2.Dryad
75,Urticina.lofotensis.74.1,74.1,74,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,229,Norway,V2.Dryad
177,Loxorhynchus.grandis.141.1,141.1,141,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,693,Marine,V2.Dryad
179,Loxorhynchus.crispatus.142.1,142.1,142,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,394,"Hopkins Marine Lab, CA, USA",V2.Dryad
246,Myliobatis.californica.203.1,203.1,203,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,346,"Humboldt Bay, CA, USA",V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,258,"CA, USA",V2.Dryad
248,Rhinobatos.productus.205.1,205.1,205,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,547; 979,"Gulf of California, Mexico",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,258,"CA, USA",V2.Dryad
251,Heterodontus.francisci.208.1,208.1,208,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,258; 901,"CA, USA; Baja California, Mexico",V2.Dryad
252,Mustelus.henlei.209.1,209.1,209,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,3,11,584; 873,"Elkhorn Slough, CA, USA; Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,491; 584,"Japan; Pacific Coast, USA",V2.Dryad
271,Gymnothorax.mordax.228.1,228.1,228,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,120; 406; 407; 1015,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
272,Halichoeres.semicinctus.229.1,229.1,229,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,167; 230; 406; 407; 732,"Todos Santo, Baja California, Mexico; Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
279,Hypsypops.rubicundus.235.1,235.1,235,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,120; 406; 407; 1015,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
286,Oxyjulis.californica.241.1,241.1,241,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
287,Oxylebius.pictus.242.1,242.1,242,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,120; 167; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
320,Semicossyphus.pulcher.263.1,263.1,263,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,120; 167; 366; 406; 407; 732; 1015,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA; Santa Barbara Channel",V2.Dryad
324,Syngnathus.californiensis.266.1,266.1,266,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,732,"San Diego, CA, USA",V2.Dryad
353,Volvarina.taeniolata.295.1,295.1,295,1,1328,Helicometrina.nimia.733.5,733.5,733,5,14,NA,2,11,308,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
252,Mustelus.henlei.209.1,209.1,209,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,274; 584,"Pacific Coast, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,258; 584,"Pacific Coast, USA",V2.Dryad
254,Squatina.californica.211.1,211.1,211,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,300; 584,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,493,"Elkhorn Slough, CA, USA",V2.Dryad
322,Sphyraena.argentea.264.1,264.1,264,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,4,11,369,"San Diego, CA, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,3,11,235,"Santa Barbara Channel, CA, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,1329,DIG.SCI5a.DIG.SCI5a.1179.1,1179.1,1179,1,14,NA,3,11,319,"Gulf of California, Mexico",V2.Dryad
17,Melanitta.perspicillata.17.1,17.1,17,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,20,"Puget Sound, WA, USA",V2.Dryad
64,Octopus.rubescens.63.1,63.1,63,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,748,"Admiralty Bay, Island County, WA, USA",V2.Dryad
67,Anthopleura.artemisia.66.1,66.1,66,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
68,Anthopleura.sola.67.1,67.1,67,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
69,Anthopleura.xanthogrammica.68.1,68.1,68,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
74,Phyllactis.sp..73.1,73.1,73,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
75,Urticina.lofotensis.74.1,74.1,74,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,990,Pacific Ocean,V2.Dryad
175,Cancer.antennarius.140.1,140.1,140,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,157,Marine,V2.Dryad
181,Pugettia.producta.143.1,143.1,143,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,223,"Santa Barbara, CA, USA",V2.Dryad
257,Anisotremus.davidsonii.214.1,214.1,214,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
267,Embiotoca.jacksoni.224.1,224.1,224,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,267,"King Harbor, CA, USA",V2.Dryad
268,Gibbonsia.elegans.225.1,225.1,225,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
272,Halichoeres.semicinctus.229.1,229.1,229,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,406,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
273,Heterostichus.rostratus.230.1,230.1,230,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
278,Hypsurus.caryi.234.1,234.1,234,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,267,"King Harbor, CA, USA",V2.Dryad
286,Oxyjulis.californica.241.1,241.1,241,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
295,Rhacochilus.vacca.248.1,248.1,248,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,267,"King Harbor, CA, USA",V2.Dryad
296,Rhacochilus.toxotes.249.1,249.1,249,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
316,Sebastes.chrysomelas.261.1,261.1,261,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,552,"CA, USA",V2.Dryad
320,Semicossyphus.pulcher.263.1,263.1,263,1,1330,Opecoelina.scorpaenae.675.3,675.3,675,3,14,NA,4,11,167,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
10,Ardea.alba.10.1,10.1,10,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,671,Marine,V2.Dryad
11,Egretta.thula.11.1,11.1,11,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,500,"Tampa Bay, FL, USA",V2.Dryad
14,Larus.canus.14.1,14.1,14,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,534,"North Sea, Germany",V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,6,North Pacific,V2.Dryad
17,Melanitta.perspicillata.17.1,17.1,17,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,20,"Puget Sound, WA, USA",V2.Dryad
18,Nycticorax.nycticorax.18.1,18.1,18,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,671,Marine,V2.Dryad
25,Thalasseus.maximus.25.1,25.1,25,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,998,Marine,V2.Dryad
246,Myliobatis.californica.203.1,203.1,203,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,346,"Humboldt Bay, CA, USA",V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,258,"CA, USA",V2.Dryad
248,Rhinobatos.productus.205.1,205.1,205,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,547; 979,"Gulf of California, Mexico",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,258,"CA, USA",V2.Dryad
251,Heterodontus.francisci.208.1,208.1,208,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,258,"CA, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,491,Japan,V2.Dryad
256,Alloclinus.holderi.213.1,213.1,213,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,120; 406; 407; 732,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
257,Anisotremus.davidsonii.214.1,214.1,214,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
258,Atherinops.affinis.215.1,215.1,215,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
259,Aulorhynchus.flavidus.216.1,216.1,216,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,669,"Straight of Juan de Fuca, WA, USA",V2.Dryad
260,Brachyistius.frenatus.217.1,217.1,217,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
261,Caulolatilus.princeps.218.1,218.1,218,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
262,Cheilotrema.saturnum.219.1,219.1,219,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732; 120; 406; 407; 1015,"San Diego, CA, USA; Catalina Island, Channel Islands, CA, USA",V2.Dryad
267,Embiotoca.jacksoni.224.1,224.1,224,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,120; 406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
268,Gibbonsia.elegans.225.1,225.1,225,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,120; 406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
269,Gibbonsia.metzi.226.1,226.1,226,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
271,Gymnothorax.mordax.228.1,228.1,228,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,120; 406; 407; 1015,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
272,Halichoeres.semicinctus.229.1,229.1,229,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,230; 406; 407,"Todos Santo, Baja California, Mexico; Catalina Island, Channel Islands, CA, USA",V2.Dryad
273,Heterostichus.rostratus.230.1,230.1,230,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
274,Heterostichus.rostratus.230.4,230.4,230,4,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
275,Hexagrammos.decagrammus.231.1,231.1,231,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,710,Marine,V2.Dryad
276,Hyperprosopon.argenteum.232.1,232.1,232,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
286,Oxyjulis.californica.241.1,241.1,241,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
287,Oxylebius.pictus.242.1,242.1,242,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,120; 406; 407,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
289,Paralabrax.nebulifer.243.1,243.1,243,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732; 839,"San Diego, CA, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,120; 406; 407; 1015,"Catalina Island, Channel Islands, CA, USA",V2.Dryad
291,Paralabrax.clathratus.244.4,244.4,244,4,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,662,"Punta Banda Estuary, Baja California, Mexico",V2.Dryad
293,Phanerodon.furcatus.246.1,246.1,246,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
295,Rhacochilus.vacca.248.1,248.1,248,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
296,Rhacochilus.toxotes.249.1,249.1,249,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
298,Scorpaena.guttata.251.1,251.1,251,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,120; 406; 407; 732; 1015,"Catalina Island, Channel Islands, CA, USA; San Diego, CA, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
300,Scorpaenichthys.marmoratus.252.4,252.4,252,4,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,736,"Central CA, USA",V2.Dryad
304,Sebastes.auriculatus.255.1,255.1,255,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,4,11,732,"San Diego, CA, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,552; 970,"CA, USA; WA, USA",V2.Dryad
307,Sebastes.caurinus.256.4,256.4,256,4,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,814,"South Humboldt Bay, CA, USA",V2.Dryad
308,Sebastes.carnatus.257.1,257.1,257,1,1331,Opecoelina.scorpaenae.675.5,675.5,675,5,14,NA,3,11,579,"Central CA, USA",V2.Dryad
